timestamp,actual_temperature_24h,xgb_prediction,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2023-01-10 04:00:00,19.3,20.593164,19.434742800000002,21.7515852,18.981825,22.204503000000003,18.510749750000002,22.67557825
2023-01-10 05:00:00,19.5,20.684893,19.5264718,21.8433142,19.073553999999998,22.296232,18.60247875,22.767307249999998
2023-01-10 06:00:00,19.8,21.12632,19.9678988,22.2847412,19.514981,22.737659,19.04390575,23.20873425
2023-01-10 07:00:00,20.7,21.689886,20.531464800000002,22.8483072,20.078547,23.301225000000002,19.607471750000002,23.77230025
2023-01-10 08:00:00,23.0,23.177599,22.0191778,24.3360202,21.56626,24.788938,21.09518475,25.26001325
2023-01-10 09:00:00,25.0,25.374676,24.2162548,26.5330972,23.763337,26.986015000000002,23.29226175,27.45709025
2023-01-10 10:00:00,26.5,26.812391,25.653969800000002,27.9708122,25.201052,28.423730000000003,24.729976750000002,28.89480525
2023-01-10 11:00:00,27.2,27.319609,26.1611878,28.4780302,25.70827,28.930948,25.23719475,29.40202325
2023-01-10 12:00:00,27.6,27.517069,26.3586478,28.6754902,25.90573,29.128408,25.43465475,29.59948325
2023-01-10 13:00:00,27.6,27.678297,26.5198758,28.8367182,26.066958,29.289636,25.59588275,29.76071125
2023-01-10 14:00:00,27.4,27.269728,26.1113068,28.4281492,25.658389,28.881067,25.18731375,29.35214225
2023-01-10 15:00:00,26.9,26.846127,25.6877058,28.0045482,25.234787999999998,28.457466,24.76371275,28.92854125
